Wind Speed [mph],Wind Direction [deg],Air Temperature [K],Air Pressure [Pa],Launch Rod Angle [deg],Launch Rod Direction [deg],NASA Nose Cone|Mass [kg],NASA Nose Cone|Length [m],Bulkhead|Mass [kg],D-Link (Nose Cone)|Mass [kg],Nose Cone Shock Cord|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg],NASA Forward Body Tube|Mass [kg],NASA Forward Body Tube|Outer Diameter [m],NASA Forward Body Tube|Length [m],Forward Coupler|Mass [kg],Payload Aft Bulkhead|Mass [kg],D-Link (Forward Coupler)|Mass [kg],Forward Bulkhead|Mass [kg],Payload|Mass [kg],D-Link (Forward Body)|Mass [kg],NASA Middle Body Tube|Mass [kg],NASA Middle Body Tube|Outer Diameter [m],NASA Middle Body Tube|Length [m],Middle Coupler|Mass [kg],Foward Middle Bulkhead|Mass [kg],Aft Middle Bulkhead|Mass [kg],AV Bay|Mass [kg],D-Link (Forward Coupler)|Mass [kg],D-Link (Aft Coupler)|Mass [kg],Main Parachute|Mass [kg],Main Shock Cord|Mass [kg],Parachute Bag|Mass [kg],Pilot Parachute|Mass [kg],NASA Aft Body Tube|Mass [kg],NASA Aft Body Tube|Outer Diameter [m],NASA Aft Body Tube|Length [m],NASA Tapered Swept Fins|Mass [kg],D-Link (Motor Tube)|Mass [kg],Drogue Shock Cord|Mass [kg],Motor Tube|Mass [kg],NASA Motor Casing|Mass [kg],Centering Ring 1|Mass [kg],Centering Ring 2|Mass [kg],Centering Ring 3|Mass [kg],Drogue Parachute|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg]
15.0,233.65404498511126,293.7553038182512,101393.20790860058,8.828092744867986,180,1.270330162636735,0.6087464872946966,0.09088945814002822,0.03028533070934618,0.3175393143736652,0.0,0.0,1.0072795521655586,0.15569530552075378,0.8365383312771245,0.3757748289593032,0.08920004573679124,0.030113437555000802,0.0920366773156433,2.3882820660685513,0.033527422445088884,1.0036768948658075,0.15515734328314318,0.8010042627517039,0.38741592991464174,0.48102775470116654,0.45246799318951164,1.0891405729681536,0.03216779810276735,0.028845509224202075,1.6528525833425365,0.46338389628105386,1.3383781227363296,0.6581504762412017,1.2318848766213581,0.15534279717217783,1.106875734094587,0.16681682383356902,0.030360889191950232,0.22925391997732897,0.10881379754312218,0.6257967159848331,0.06988238378095538,0.06812153542519274,0.06390417023201425,0.5676587180350744,0.0,0.0
15.0,88.2873273290151,296.6280876477783,100932.1525823174,6.862063076270174,180,1.3727972221557063,0.6096170712846163,0.0995000613173923,0.03454462190689911,0.3015505207519194,0.0,0.0,1.0603724207273513,0.15539521503356427,0.8385280548848241,0.3475582994613871,0.0804432050304384,0.03169433604299849,0.08859270212684313,2.582728378068493,0.03426771547102576,0.9573872578051364,0.15561837771493678,0.7999568427695045,0.3788355906652586,0.4747281181282852,0.4334221530544715,1.3235240835691502,0.032718277072863976,0.03125111098716905,1.4899891272799124,0.43058596079729355,1.2596807708548403,0.6915292037169961,1.312166185805577,0.1556264215066836,1.109164142439314,0.18003626752119845,0.03375199341870941,0.25159206708523274,0.11299345231801045,0.6484188539212148,0.06026252259784796,0.06526724534851189,0.062251907183294895,0.6254617134642481,0.0,0.0
15.0,136.99129816759176,288.5862262913006,101373.51125238315,6.2118806673731015,180,1.2875113720619586,0.6057755499105497,0.08279196399707522,0.03500447524434392,0.29631375041626795,0.0,0.0,1.0740243480154115,0.15568897915198615,0.8340094900049846,0.35833165904383096,0.09563017700144566,0.03173348676356706,0.08743153638451016,1.8699358653531803,0.02974872455475619,1.0180826355390562,0.15551678704255018,0.7980886245270933,0.34362661747057155,0.46945072348303607,0.44567068762177564,1.4217652040784656,0.03227989149789231,0.03246324787154917,1.4744755516126316,0.45602597487407004,1.3258723299753397,0.6620081936299205,1.3261778252523568,0.15540519579063836,1.1051611348932664,0.16784869563320798,0.03258695675645349,0.24610838112450467,0.11523082667891071,0.6566800398808432,0.07068696597855702,0.06839356411358236,0.0602069260229665,0.6496463576455249,0.0,0.0
15.0,98.35301708484846,291.11829368795486,101460.02969480141,9.004196372866492,180,1.3303233004290982,0.6096022008575916,0.08682286047580678,0.030185221415868588,0.3088157817157241,0.0,0.0,1.0504205049169724,0.15588523291041265,0.8395214109988588,0.3882158616876497,0.09196131275248312,0.032902602157896685,0.09105808236070906,2.146844188533508,0.030153055553280614,0.9635377723074595,0.1556721568366406,0.7994618782201636,0.38480605910494026,0.4958155003687336,0.4468672792678551,1.3285061165824057,0.03070444702430181,0.035662311108062984,1.5726466467989384,0.44069006215048323,1.382338618917647,0.5774816509854853,1.3640094372678626,0.15563869363850014,1.10498974114114,0.17793771520424895,0.03175783700100332,0.23914654609384428,0.11023162943965335,0.6348587846876245,0.06851388041877769,0.06566710859167338,0.06893390932035831,0.5851478326192859,0.0,0.0
15.0,26.516853132061048,301.6356252480977,101481.7095272797,5.818869072042727,180,1.3583226572920835,0.6093438914865034,0.08947736334822896,0.0296844563352564,0.28852341639359264,0.0,0.0,1.0383609595234897,0.15562744913322912,0.8400187613224251,0.39217022987604616,0.08961089560245754,0.031226889493820555,0.08578524205021598,2.235960850981401,0.029488681322040834,1.039933949390407,0.15561629084764375,0.7955111216308696,0.3854876657780617,0.4320822126660484,0.4716944475962933,1.249421005443305,0.02990146387018371,0.03137709338456356,1.391227293790799,0.4689249083633737,1.2980211618317834,0.6651100775644145,1.3900433293730114,0.15534012740726486,1.1089257511826882,0.197287929572091,0.029884239284192225,0.23471298115823244,0.11577691053400624,0.627883436211071,0.06662179139056959,0.06531785203282697,0.06399709896636939,0.5681074065980206,0.0,0.0
15.0,324.66267952445827,296.20850253942075,100832.98976716053,7.435951772431794,180,1.3119943108097063,0.60842442190403,0.09133507092876529,0.03303400104610134,0.29775666801718365,0.0,0.0,1.0705375856208035,0.15518888866774708,0.8406578565720574,0.3847664179510933,0.08845138292215571,0.029102002754882755,0.09266514683374673,2.3064836604620504,0.03269343587023489,1.039008119857557,0.15538807506804292,0.7992164543208268,0.38604380619506473,0.4705556710488184,0.4896550855746281,1.4624173321832825,0.031157887797927778,0.03396019415465936,1.4329511609628722,0.4521436521465558,1.3849816540419504,0.651391378568851,1.3818681953996819,0.15554294578510494,1.1054906989325017,0.19331146637975297,0.031817122845195264,0.24856585406389609,0.1244322485278353,0.6149837105690662,0.06709403707055656,0.066250738234238,0.06545257694531627,0.6063516881520078,0.0,0.0
15.0,211.75998256831713,288.1124085658175,100463.03791497371,5.814610797249592,180,1.279990293052372,0.6078272761744595,0.0922553386796834,0.03299381148449574,0.30428407503828414,0.0,0.0,1.0440772620180427,0.1555360640579524,0.8343157522522835,0.36470575624098855,0.08924109949108681,0.02981921458972835,0.09796975931863174,2.4589449079290815,0.031401520643694815,0.9893463359362537,0.15567373104001603,0.8051764914657717,0.3673709454843245,0.4735715492538818,0.47836864775354454,1.3576590639221204,0.03241432564406874,0.031543944544623705,1.6046259238636122,0.4471583080206757,1.4048427520955529,0.6220419772680391,1.3516794917988564,0.1553453247113661,1.1057059749253566,0.1962004353115548,0.028485611507561345,0.251515765522825,0.10090077206561478,0.6909684392005369,0.06668143621897187,0.06890904697124174,0.06315196082927535,0.6260441655425522,0.0,0.0
15.0,351.4445515477264,287.3628038741403,100987.14592125564,7.923570560233525,180,1.4064604715502813,0.6076527856602226,0.09121447959635978,0.031997030842651424,0.3094722009338087,0.0,0.0,1.0104787901862058,0.1557860643257209,0.8339187998740458,0.3562845985778241,0.09115303312781327,0.031936885045960685,0.09206485900254148,2.249254953685127,0.032077965552325415,1.0163053630675924,0.1553128554266839,0.7954748895850546,0.3492735102853762,0.4851800447053488,0.4646303533277156,1.270787601893685,0.03128963568140639,0.03159490971449313,1.4064472324905186,0.4880908734278849,1.3590554684054168,0.6569853643052154,1.4205322625487826,0.15516856386001499,1.1018258115969235,0.1759612918701541,0.028578079290135786,0.24482253581558722,0.12166790050939359,0.6030868014401264,0.062337391879280356,0.06823384994270619,0.0664816717314281,0.5785689848893679,0.0,0.0
15.0,101.24040785952701,300.9997739115143,101433.39843350458,6.034205605514425,180,1.3678731380539813,0.6110411892258804,0.08923071428775557,0.03149942445154605,0.2675375283728385,0.0,0.0,1.0794304662826613,0.15568157933870155,0.8378069900931282,0.3889610610277868,0.09038912474979532,0.03247458896678428,0.09192774550595256,2.345754129099228,0.03161312257859161,1.0512046404977544,0.1552587110126586,0.7973552605999958,0.39310831118094464,0.44731912293460474,0.45806269352671863,1.216328953773315,0.03190132852117033,0.0319496295011223,1.530602415850756,0.44141086442902805,1.4863040911285987,0.7000811636827989,1.3353410544833626,0.15550504913143995,1.1043326906779165,0.18503286677664976,0.029451537131824503,0.24647799964097591,0.11302639371381876,0.6277614163049201,0.0685742856776839,0.07169702870368784,0.0696606569910911,0.5873184438370154,0.0,0.0
15.0,194.20201285935875,298.7133718786986,101061.80813903363,9.105888403925956,180,1.355572778311262,0.6093281931458014,0.08693502956124363,0.033430175554786654,0.3148787493204534,0.0,0.0,0.9389753806683939,0.1553210934573821,0.8322016451862136,0.3587599101583269,0.08858618788739402,0.030340468106775115,0.09042540069572778,2.4692844086776424,0.03101879256342424,1.029391813631471,0.1557586363808226,0.7996659493349376,0.38092569500943574,0.49905222716105846,0.4441420989841349,1.3793374933113358,0.03185576710398007,0.03461695307939166,1.6845545094888321,0.4695648548354663,1.2836087143243162,0.6403368420093589,1.3351260169415016,0.15569047606409311,1.1062765754716803,0.1679099852993977,0.03196410493333674,0.22581173901656693,0.10821654585315832,0.5969604533048822,0.0677153640456721,0.07133946698024762,0.06338281074364013,0.5965733442046144,0.0,0.0
