Wind Speed [mph],Wind Direction [deg],Air Temperature [K],Air Pressure [Pa],Launch Rod Angle [deg],Launch Rod Direction [deg],NASA Nose Cone|Mass [kg],NASA Nose Cone|Length [m],Bulkhead|Mass [kg],D-Link (Nose Cone)|Mass [kg],Nose Cone Shock Cord|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg],NASA Forward Body Tube|Mass [kg],NASA Forward Body Tube|Outer Diameter [m],NASA Forward Body Tube|Length [m],Forward Coupler|Mass [kg],Payload Aft Bulkhead|Mass [kg],D-Link (Forward Coupler)|Mass [kg],Forward Bulkhead|Mass [kg],Payload|Mass [kg],D-Link (Forward Body)|Mass [kg],NASA Middle Body Tube|Mass [kg],NASA Middle Body Tube|Outer Diameter [m],NASA Middle Body Tube|Length [m],Middle Coupler|Mass [kg],Foward Middle Bulkhead|Mass [kg],Aft Middle Bulkhead|Mass [kg],AV Bay|Mass [kg],D-Link (Forward Coupler)|Mass [kg],D-Link (Aft Coupler)|Mass [kg],Main Parachute|Mass [kg],Main Shock Cord|Mass [kg],Parachute Bag|Mass [kg],Pilot Parachute|Mass [kg],NASA Aft Body Tube|Mass [kg],NASA Aft Body Tube|Outer Diameter [m],NASA Aft Body Tube|Length [m],NASA Tapered Swept Fins|Mass [kg],D-Link (Motor Tube)|Mass [kg],Drogue Shock Cord|Mass [kg],Motor Tube|Mass [kg],NASA Motor Casing|Mass [kg],Centering Ring 1|Mass [kg],Centering Ring 2|Mass [kg],Centering Ring 3|Mass [kg],Drogue Parachute|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg]
5.0,162.10951754165455,298.8319660990104,100224.78054302742,9.636278575228166,180,1.4310343059606112,0.6122884239407785,0.08560682791867574,0.03188331521256359,0.32285487423789755,0.0,0.0,0.9914176947738783,0.15556520051583184,0.8393663809665302,0.3663723253720404,0.09203624553305895,0.03408052385882503,0.08508224467354884,2.1362827535912405,0.028834698443738323,0.9574011628849763,0.1550033284947457,0.8016807314304578,0.3372384156484339,0.48194178900122825,0.4431216546714516,1.446985116857453,0.033806602330362166,0.02986268065903622,1.5481209364603836,0.42923198143224656,1.3212924128875052,0.6082730458656356,1.3322281006872168,0.15532318074139012,1.1057177964248297,0.1840026458465017,0.03041912498517962,0.2446481180171141,0.11884239836479032,0.6019236793454439,0.07096506901506708,0.061680928919762186,0.0682518264671913,0.649007955904218,0.0,0.0
5.0,57.820760127040806,288.6520788337562,101843.39027035443,8.955080609310434,180,1.3338682914399653,0.6074039600359018,0.09145390397445453,0.03332005828843819,0.29771694550285077,0.0,0.0,0.9936751043889559,0.15539745704889849,0.8405090290144206,0.3493278495318517,0.08865374924152675,0.030665755254961475,0.09119417874992582,2.3486305446298297,0.02957663806322321,1.005737704355893,0.15552439435853058,0.8020695824158522,0.3789174770925262,0.4822060653625798,0.44735300337597256,1.2626923508767827,0.031585256097600996,0.03203250682366899,1.5937620522475509,0.4537781403456679,1.305586893517456,0.6284625717455684,1.384068623844153,0.15553063323187544,1.1076657974937998,0.18153847310875593,0.03086328628385354,0.2488770622947684,0.1002971292740185,0.5940512577376139,0.06857212534246557,0.06890271421105873,0.07193394370413157,0.6448940303606223,0.0,0.0
5.0,118.1800496222543,290.6864464380471,101538.13137408395,5.084665195477583,180,1.3187719331058179,0.6110953461655757,0.09082582369354848,0.030683258879706316,0.30607479706727575,0.0,0.0,1.0772154078504188,0.15557457534970115,0.8380102111421315,0.3481642547544037,0.09556205195973397,0.030583028166223828,0.09675415214238398,2.44188337408913,0.031258519701072,0.9588535083784209,0.15551888423926508,0.8024812547476973,0.3453310005404748,0.4215166902712421,0.492562073839928,1.6168089963570895,0.0336283117883631,0.03379473338534594,1.5176796684890186,0.47448676392980477,1.2028156808294734,0.5998319710441944,1.314861589661683,0.1550240450013802,1.1010844213056303,0.17538617138592924,0.033867647107404086,0.23168920756873468,0.1155492389157972,0.6656324579154907,0.06282359849264066,0.0673623103035038,0.06608223980823949,0.618990870846951,0.0,0.0
5.0,71.5863071045163,292.0183439113669,101157.44315936485,7.385329780463058,180,1.3198039737845049,0.6153804828912955,0.08902863383585059,0.029117347960287497,0.32867869397962846,0.0,0.0,1.0845169794215854,0.1550928476065879,0.8414781225440916,0.3687353166356152,0.07928018502311339,0.034108520531094755,0.095021990866358,2.3014379817181543,0.032130375492048405,0.8929128446958937,0.1554004607579853,0.8002886592594151,0.3793150428139454,0.47561796773834336,0.5015894827484699,1.2622108420942533,0.03343788984935285,0.033645993079959254,1.5720915541366292,0.45368607072269734,1.3038662163391257,0.6095317802909627,1.4892802294958933,0.1551461003677595,1.1081264705204215,0.1811342837791557,0.03138505389489826,0.23999380779066842,0.1044644950243587,0.6237411242314616,0.06828255859623208,0.07081270904705075,0.06404153654078097,0.6641886381757343,0.0,0.0
5.0,352.7877425925865,289.8179627162937,100527.03099499254,8.657537243866015,180,1.3139949098271837,0.6083255857539853,0.09182856047369732,0.03312886819505411,0.30883576042623473,0.0,0.0,1.094390043550614,0.15572023542956714,0.8363112397261543,0.3450826276649004,0.09200684661520753,0.032319212618322296,0.08644677182965103,2.4960359989972924,0.03233325500697753,1.0169960124033943,0.15575806142603402,0.7967144249971099,0.35670421518887785,0.5140276046130313,0.4482492018849067,1.4966440509151275,0.03409267755652102,0.029499256232591156,1.4811558753560465,0.43272223486044925,1.3171566027565962,0.567323054410589,1.353930825245583,0.15591942208098955,1.1052067894958215,0.18103773784635482,0.03370841679920583,0.23088781041122325,0.12277794663632156,0.5865951080614776,0.06279177607098659,0.07214244823659886,0.06303424465653491,0.6343687989586815,0.0,0.0
5.0,256.9779414076415,295.2133786234089,101335.50345604618,8.773328384912588,180,1.3954662124501114,0.6033209219973732,0.09015629403714373,0.032542880835091395,0.3081867994651083,0.0,0.0,1.039542198328351,0.1551231606293523,0.8390874616484173,0.3532619511417787,0.09678841326225021,0.029435316045732737,0.09742786524166866,2.3588403935501723,0.03364261292186651,0.9334507148384059,0.1555800982500015,0.8007728570395523,0.3863850810465677,0.4866918678577593,0.4592268450775105,1.370334145706333,0.03326763910011813,0.0295067338443604,1.5649670654083345,0.45352828477145607,1.3244684258673138,0.5852292909811777,1.331420400681698,0.1552957868133584,1.1029386293758097,0.16627335170496263,0.030140208610733243,0.234677244772174,0.1101286039601635,0.6197630561982393,0.06504622453120369,0.07170312205797151,0.06883778706708522,0.5921831327517966,0.0,0.0
5.0,83.44080809074639,283.3391661397873,101223.87717938512,6.7846350671917826,180,1.3742465517578444,0.6122996141772541,0.0911892707566232,0.03190485972558851,0.3038096724780689,0.0,0.0,1.0258909419677178,0.15525828469569256,0.8391009324848234,0.39115071457195505,0.08943678695629138,0.03222404415087184,0.07747022681253787,1.917955077260479,0.03069606543118555,0.9724127553640616,0.15520110708188964,0.7993724542117624,0.3569187192283611,0.4731264170699753,0.46742033704235875,1.5595839333107535,0.03189981953011939,0.02883578948133667,1.6889078448558024,0.4422923194297308,1.3597877341374922,0.682674126190728,1.3051780336396201,0.15591659786825834,1.10535250897767,0.17065119733477857,0.031237731401007086,0.2411134605656749,0.11565506345884126,0.5615460946163057,0.0710004994853511,0.0662803021666224,0.06260882726190027,0.6361047880580171,0.0,0.0
5.0,155.11134385165155,283.67855403128766,101664.37189794896,6.821713491992649,180,1.3307450616775505,0.6114321434528085,0.08870820829995005,0.030824015950848088,0.34295897965281735,0.0,0.0,1.060805540904281,0.1551935386023451,0.8358801442775772,0.36920313923064463,0.08947128706503091,0.03479554766325037,0.09159307005809704,1.917179924288314,0.03393546184243646,0.9622753077856488,0.15536725430223863,0.8020790715909256,0.3547676351738329,0.4594400513406703,0.49833990225340097,1.2974682895306688,0.030607605736497588,0.03185165629468137,1.4834783341520834,0.4177772777609641,1.3862561364559434,0.6208666081680698,1.2521304336963326,0.15599432886123327,1.1091254501403924,0.16891954901817907,0.0329912075258116,0.2354892037824151,0.11156352201200002,0.6351085778871071,0.0674054920230334,0.06322642957054474,0.06899610748276043,0.6398663184003959,0.0,0.0
5.0,158.4728222883563,286.904364907591,101468.08528470315,7.9960770962346635,180,1.363144826996386,0.6090409515375246,0.09543666956994108,0.030897350547268995,0.3094252703973626,0.0,0.0,0.9762092226594048,0.15574172226942065,0.8311288930282162,0.4162926897148502,0.08736679628539958,0.031713641824869,0.09260529023135326,2.0284370015756497,0.02917782242683509,0.9102846669545908,0.15530969208364284,0.7994995668920174,0.35858356604716674,0.47330475919628384,0.49310420221286577,1.3736125689994234,0.030992770387548548,0.03441533054794218,1.4091080955547937,0.4519437698861199,1.3922881755613077,0.6094714338191671,1.4421635135905837,0.15566813314007436,1.1076901357107003,0.18775529102160027,0.029730174850304655,0.24540249686451016,0.1111170556190029,0.6457191259907866,0.06484006952718033,0.06669724421162315,0.06888041171363354,0.6075850483955165,0.0,0.0
5.0,149.2792612154068,285.67833249339964,100194.44652738527,6.962453050075385,180,1.3121361387907728,0.6064745737833452,0.09036860563388281,0.03337791397170013,0.2916416569479677,0.0,0.0,1.0289781969658613,0.15572588462879877,0.842006860542179,0.3416284070192091,0.08843444194951935,0.030933791526136886,0.08826965529457206,2.510656345106565,0.03437416508638453,0.9588339228317887,0.15521061741274894,0.799075941025014,0.40280000113496445,0.5025354395548488,0.4879158022315229,1.4767533904108296,0.03398945986061131,0.03313611870315953,1.6254539082008321,0.4361591022966638,1.3685083508316085,0.6456391458330984,1.4495200066525262,0.15554924050743582,1.1080782255967836,0.16809311907688704,0.03252245761756355,0.2529338098888721,0.0991689919234267,0.5892451698415743,0.06721885531685835,0.06687724212490097,0.0697241797880363,0.6154152642807063,0.0,0.0
