Wind Speed [mph],Wind Direction [deg],Air Temperature [K],Air Pressure [Pa],Launch Rod Angle [deg],Launch Rod Direction [deg],NASA Nose Cone|Mass [kg],NASA Nose Cone|Length [m],Bulkhead|Mass [kg],D-Link (Nose Cone)|Mass [kg],Nose Cone Shock Cord|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg],NASA Forward Body Tube|Mass [kg],NASA Forward Body Tube|Outer Diameter [m],NASA Forward Body Tube|Length [m],Forward Coupler|Mass [kg],Payload Aft Bulkhead|Mass [kg],D-Link (Forward Coupler)|Mass [kg],Forward Bulkhead|Mass [kg],Payload|Mass [kg],D-Link (Forward Body)|Mass [kg],NASA Middle Body Tube|Mass [kg],NASA Middle Body Tube|Outer Diameter [m],NASA Middle Body Tube|Length [m],Middle Coupler|Mass [kg],Foward Middle Bulkhead|Mass [kg],Aft Middle Bulkhead|Mass [kg],AV Bay|Mass [kg],D-Link (Forward Coupler)|Mass [kg],D-Link (Aft Coupler)|Mass [kg],Main Parachute|Mass [kg],Main Shock Cord|Mass [kg],Parachute Bag|Mass [kg],Pilot Parachute|Mass [kg],NASA Aft Body Tube|Mass [kg],NASA Aft Body Tube|Outer Diameter [m],NASA Aft Body Tube|Length [m],NASA Tapered Swept Fins|Mass [kg],D-Link (Motor Tube)|Mass [kg],Drogue Shock Cord|Mass [kg],Motor Tube|Mass [kg],NASA Motor Casing|Mass [kg],Centering Ring 1|Mass [kg],Centering Ring 2|Mass [kg],Centering Ring 3|Mass [kg],Drogue Parachute|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg]
13.0,62.52411274474839,298.92948956537396,100680.36454903461,8.41743231945298,180,1.4637961697686181,0.6097952186544074,0.08917628394060576,0.030219909693589408,0.3165333700677671,0.0,0.0,1.0334730848036964,0.1555068190526281,0.8379057827662493,0.35013016232787353,0.09046635110768804,0.03065383142618342,0.08698410753286615,2.9106479451259966,0.031575430721435635,1.0597391103774931,0.1551579955839442,0.8025716424988582,0.38372573047841685,0.4774995050514794,0.4754277080120243,1.3118431099541064,0.033984231415095795,0.0322114325927232,1.6155685161798925,0.44505528206307093,1.3129020940763223,0.5794274724812487,1.4422998563411578,0.15540025817371583,1.1007217281928263,0.1854363795113462,0.03208794286188459,0.19847577812514003,0.10673198964269612,0.6089520571988651,0.06476956344600505,0.06285421326634177,0.06110056929263095,0.6210904780579822,0.0,0.0
13.0,265.6703663536105,294.79510282591065,100420.23993421867,5.3995359886348995,180,1.326017512822008,0.605712167322337,0.08774949929063275,0.03136003411709223,0.34859025709651087,0.0,0.0,1.0446576339961628,0.1553265933769173,0.8360345356692679,0.37160810851849285,0.08775777141901629,0.0337788954965879,0.09010821849369499,2.4443538741422213,0.03198313497858195,1.0160177907456136,0.15533013645875873,0.8009413979919899,0.35521050480778327,0.44334965238079693,0.490536134735458,1.143187115255323,0.03398937092429098,0.028903301757840782,1.6055384251714442,0.44242594530254753,1.4251856110867025,0.6154737338533465,1.260639954060431,0.15535244071727372,1.1057365375932449,0.180401922349672,0.032718004700838514,0.24543506381413993,0.10115742870987753,0.6375048027208239,0.06850819859188857,0.0650361132451275,0.07121536881845929,0.6707033121041608,0.0,0.0
13.0,293.7677170927565,284.4606846972959,101705.83319042073,6.66901256667853,180,1.3717133466545552,0.6065978148426276,0.08827909346767276,0.032294590037367676,0.32170515139958655,0.0,0.0,0.993900488187694,0.15540386075409557,0.8415821631491807,0.37156872482840886,0.09735699839485021,0.03529662176714334,0.09307802351352153,2.5720601871336837,0.0339715389734852,0.9674088310107545,0.15593284324439724,0.8007675642824233,0.3700226797239469,0.46075268368635564,0.49811505370066506,1.4486023280505467,0.031126144686824116,0.03345535352165322,1.4659018745405523,0.4386092354647116,1.4775435237511183,0.6273321665336327,1.3573165272562442,0.15537732805703883,1.1073277845487368,0.18362217421687957,0.033969216484744276,0.2639948485907605,0.10196550089834122,0.6223834732525582,0.0661715323818827,0.06858952215969005,0.06938996887475661,0.6237798012005894,0.0,0.0
13.0,153.22614651639864,296.9527954470513,101365.91440300859,7.606222190395418,180,1.3999793429922507,0.6108811939493386,0.08962139791427083,0.03383633553598808,0.32432115236152254,0.0,0.0,1.0211012675503652,0.15540213997983537,0.8379302428914216,0.3605436325048005,0.08981990909662103,0.03274415325044169,0.0881813845190802,2.3169770866497026,0.03322692280070701,1.0019880144320623,0.15590387794686802,0.8026388495934728,0.3644027252064032,0.4568027592839207,0.48113857212749955,1.4914898045130218,0.031757471287865685,0.03301740769672886,1.4533607248696787,0.4639885181273987,1.3875768486487097,0.6146972906948757,1.3984732957043557,0.1555590300264819,1.1074711367019199,0.17399821867007875,0.032875682731859646,0.2286655530321777,0.11528478248648326,0.6297791937550704,0.0688514045418705,0.0696640595458892,0.0653396303003034,0.6180160497505051,0.0,0.0
13.0,238.83913650885438,299.51149380681863,101156.96297392056,7.673060649459505,180,1.3594372719220178,0.6104384993327886,0.08946737933409499,0.034553902184312826,0.3242026233098415,0.0,0.0,1.0365595625974187,0.155631707336193,0.8369425361337245,0.3692627947201775,0.08754776553443934,0.02948463603882697,0.09369348531289678,2.3702982488473503,0.03241094900715323,1.0020359904667593,0.15544819263844056,0.7959232970521216,0.35484273490761353,0.4703604229427628,0.4690812381285954,1.2960856339662885,0.03308252358137202,0.030165992449642257,1.6046980135543487,0.44466690228285977,1.245524187049514,0.6136069509215379,1.3514303506345144,0.1553005372955896,1.106197369085679,0.19110979405476533,0.03210328727514196,0.2542928586962833,0.11247628478849804,0.5774769608749181,0.06180537138119538,0.0662033785678449,0.058934215393632895,0.6091569402933068,0.0,0.0
13.0,296.14772594679323,292.93809641599745,101194.53071170328,7.8085348303704265,180,1.4089325527399417,0.6113123452405306,0.0893642332721987,0.03042511892699756,0.3143914414534297,0.0,0.0,0.9514356290467602,0.15569207214060832,0.8368555349447568,0.379407286170364,0.09190869371294033,0.030514704747003747,0.08669070364174267,1.9349920927610602,0.030612656332698853,0.9854643539760796,0.15539751943802674,0.7997127089932742,0.3926210029712278,0.46069792752795136,0.43096059804420794,1.4593863174700372,0.031006327583198844,0.03526919756776844,1.6114422716197558,0.4684845935782478,1.3220317154042984,0.6190378214865659,1.204002668908162,0.1553843388920229,1.1041088781476358,0.17558011675542787,0.03177129344147717,0.23663538949722224,0.11485625592950525,0.6150380704707399,0.07425270688464092,0.07231903127680042,0.06832589817659714,0.6094434930887196,0.0,0.0
13.0,243.39514385086568,286.6202831597794,101137.2021673496,6.555919386388085,180,1.2797810167635713,0.6101256964733743,0.09273187791581934,0.03278259247322574,0.29355441191069764,0.0,0.0,1.0364926868355153,0.155110647689926,0.8413082237617626,0.3597366887511482,0.08562687653374278,0.031352423847745205,0.09409259392944418,2.621345733179955,0.031868704693618355,1.042809997513189,0.155335351384582,0.8037442257551907,0.37043707250401253,0.4783071733835076,0.45624623296207306,1.4326607644087639,0.03195823219993798,0.03271151658569781,1.547424195177552,0.46510356107812195,1.2675940273018507,0.6363382774172712,1.3796457841625147,0.1555274346496725,1.1009425962473276,0.17539622405768932,0.03076074666216748,0.23164514847785775,0.11187819296121235,0.6112469416193804,0.07182729859023673,0.06943891383130624,0.06337240842245932,0.6233176014231764,0.0,0.0
13.0,258.033327665886,298.4710605325562,100985.31530932314,6.213077432681352,180,1.2617649654110126,0.6103478902758201,0.09746507190726736,0.03388540753851938,0.2984060341427811,0.0,0.0,0.9870875287540717,0.15508612469052688,0.8398373000089756,0.358628494081248,0.09079125691735183,0.03246630065798057,0.08919596376338164,2.632491444422493,0.032884833416510356,1.0203571035643704,0.1553066580361783,0.8035103664400017,0.37549256469946,0.44982672785743366,0.4401260747215597,1.1710041284736066,0.03075129461051201,0.029981123789039207,1.5184776375866798,0.4329282562351831,1.3100600258824258,0.6159596575236953,1.2428982662552537,0.15483576401931645,1.1051612017786259,0.1919326494242457,0.03214157403941205,0.22096003540646006,0.10666013773119241,0.6174257508291158,0.06767440194830812,0.06518918115097576,0.07112044172654615,0.6205115442794854,0.0,0.0
13.0,153.84801459985317,291.330017278212,101778.4283871428,7.253642803474248,180,1.337249655741768,0.6126800437324725,0.09444636154564465,0.030881154097986654,0.30271045811710345,0.0,0.0,1.1237094474531952,0.15555076339779064,0.8338428844203901,0.38054306516540304,0.08960807797080629,0.030029074612411243,0.09303829192682511,2.1500210631796985,0.0283635867373232,0.9466629604387677,0.15534130457444612,0.7982036519613213,0.35526641610561943,0.48590445846475183,0.45764339929897146,1.2994726962704632,0.03220093016293278,0.03215864815193594,1.4732754828259005,0.4410448375994435,1.3807090465188772,0.6046140698687167,1.3246427846677022,0.15584402415396298,1.104582020182239,0.1845241565213975,0.03142126111604673,0.24417817119019206,0.11965200220012938,0.6217985877360603,0.07400452456944541,0.06979799968498078,0.06149417632248334,0.6384047464546023,0.0,0.0
13.0,273.08121806970854,296.17753360872194,100859.39661829425,7.720016359279339,180,1.3842833468575355,0.6109040314890848,0.08617945849821819,0.030489491337305545,0.3227563694800936,0.0,0.0,1.0450457005423104,0.1551214966598567,0.8372937941266422,0.35671277402035223,0.09669999793777834,0.03154501434819336,0.08940140348606074,2.098765628731039,0.030677504214549973,1.0440596697751812,0.1552044648775715,0.8020347947494318,0.3700713720621576,0.4942401172563992,0.4670019830413421,1.342314274192482,0.03385933138648578,0.03141603935895113,1.4937166376998483,0.4798794786111391,1.3104382642865575,0.6105256697237759,1.4361941743020716,0.15557109262836388,1.1023102592027236,0.18125898577427724,0.03403672107565325,0.23894261615413148,0.1165213257767023,0.6090559073523685,0.06881594059864832,0.06717019099663106,0.06496597229711068,0.5588090063894763,0.0,0.0
13.0,236.19187813414968,295.9967884516868,100851.7988523176,5.7561850951465,180,1.3851649755638444,0.6078913656233571,0.08623263207435833,0.03290180533426502,0.2839882738510524,0.0,0.0,1.081850604040079,0.15566419926561129,0.8416402607993954,0.3846921679476069,0.08899876251696145,0.033152229498357506,0.08992459403825388,2.210754077024581,0.030753871225562505,0.9960358886134767,0.15572570634753133,0.8012664862933726,0.3997463600901172,0.43683340040110097,0.476793813410055,1.178745404450035,0.03129869208072069,0.031007102053834164,1.5451744941566987,0.4552737247031933,1.280053893711528,0.6047933411943401,1.3820344312457304,0.15506495181024246,1.1060523364450803,0.16709929408131097,0.03171799294606268,0.22142642281446284,0.11058841317957455,0.607128716377042,0.0682626882533801,0.06639322268153695,0.06464457040876048,0.629814077507696,0.0,0.0
