Wind Speed [mph],Wind Direction [deg],Air Temperature [K],Air Pressure [Pa],Launch Rod Angle [deg],Launch Rod Direction [deg],NASA Nose Cone|Mass [kg],NASA Nose Cone|Length [m],Bulkhead|Mass [kg],D-Link (Nose Cone)|Mass [kg],Nose Cone Shock Cord|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg],NASA Forward Body Tube|Mass [kg],NASA Forward Body Tube|Outer Diameter [m],NASA Forward Body Tube|Length [m],Forward Coupler|Mass [kg],Payload Aft Bulkhead|Mass [kg],D-Link (Forward Coupler)|Mass [kg],Forward Bulkhead|Mass [kg],Payload|Mass [kg],D-Link (Forward Body)|Mass [kg],NASA Middle Body Tube|Mass [kg],NASA Middle Body Tube|Outer Diameter [m],NASA Middle Body Tube|Length [m],Middle Coupler|Mass [kg],Foward Middle Bulkhead|Mass [kg],Aft Middle Bulkhead|Mass [kg],AV Bay|Mass [kg],D-Link (Forward Coupler)|Mass [kg],D-Link (Aft Coupler)|Mass [kg],Main Parachute|Mass [kg],Main Shock Cord|Mass [kg],Parachute Bag|Mass [kg],Pilot Parachute|Mass [kg],NASA Aft Body Tube|Mass [kg],NASA Aft Body Tube|Outer Diameter [m],NASA Aft Body Tube|Length [m],NASA Tapered Swept Fins|Mass [kg],D-Link (Motor Tube)|Mass [kg],Drogue Shock Cord|Mass [kg],Motor Tube|Mass [kg],NASA Motor Casing|Mass [kg],Centering Ring 1|Mass [kg],Centering Ring 2|Mass [kg],Centering Ring 3|Mass [kg],Drogue Parachute|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg]
9.0,9.002589191557725,299.4719358164843,101974.43137266613,5.3315687022558205,180,1.3474474346160994,0.6109483560855704,0.08421018366794104,0.030787149116268044,0.3295181679307261,0.0,0.0,1.113771962505336,0.15557591871348633,0.8404116235340012,0.37343761618986204,0.10201689197954733,0.03226011353947396,0.08979434222728908,2.2962428560656964,0.031016901273439913,0.9717091104710911,0.15539495593231648,0.8020974924776897,0.3165050948070709,0.5030553501217107,0.44980915479565026,1.2599652251558584,0.03138910093977655,0.029804688653754952,1.574486861024104,0.5100099330771954,1.405745514002971,0.7120021119464526,1.3930780245197951,0.15550272515886968,1.1023191132903536,0.16255964174783338,0.030805028089269236,0.24325023391695746,0.1182854840281159,0.6211673782408159,0.0681672242655599,0.06525432951226673,0.06424232725947487,0.5669977251226248,0.0,0.0
9.0,305.83750120506613,293.637444858514,101196.3482780377,5.41792132832046,180,1.4255575447192526,0.6103719630427332,0.08487360209981168,0.03287439304030104,0.3004398604739844,0.0,0.0,1.0649280249945514,0.1550565782657044,0.8413179278322801,0.349967953511371,0.09433150838346842,0.03575069606959308,0.09266624505782443,2.085619479327871,0.030901545611666744,0.9890293173629379,0.15578054938140862,0.8031596106083309,0.36349974271587104,0.5076586812014715,0.44639991910276305,1.3496355271588325,0.03222652962427121,0.031049674985163898,1.5627244191303877,0.4558754161920289,1.3111470493927093,0.622633801404049,1.3104033994134265,0.15579747058181753,1.1054163292483845,0.17007492914709188,0.033082071407102336,0.25784037315480857,0.10944706968162449,0.6428985068511719,0.06803801455132147,0.06713409398682678,0.06765819468162804,0.6071903219394926,0.0,0.0
9.0,57.323232046206286,295.52306344439813,102092.73151144879,6.62458760999657,180,1.4004537033318443,0.6080829092497159,0.08943501911022031,0.030944513376787976,0.30885975183385217,0.0,0.0,1.0372346777033286,0.15572621765629793,0.8388582235925666,0.3649110114633128,0.08590846826292779,0.03458528407441311,0.09279002947355823,2.2412760904968065,0.033561714732009,1.0022246914372746,0.1555906249328506,0.802427574104129,0.3538146111452715,0.46010640505718325,0.4836317621715479,1.2780506890041707,0.03409468481410485,0.030934398959101703,1.652206988813874,0.4918224146315414,1.3965113399939464,0.6341115910893889,1.3012565899358146,0.15498531244880698,1.105346907716443,0.17609218808159796,0.03343870555859782,0.2394173037969604,0.11705450757951831,0.6407883048556902,0.06868950327811549,0.06884039194754575,0.06510959982526006,0.6771404758097885,0.0,0.0
9.0,188.78889187999133,291.90535984086665,100936.44010587591,6.373075181848979,180,1.3307119251209483,0.6121909305317362,0.08178224584658174,0.0326834228600424,0.31693388742907197,0.0,0.0,1.0422369988912596,0.1550147535087804,0.8413187249007437,0.39186486207987875,0.08623242203702924,0.03254523649399551,0.09702153090316437,2.8068780103953626,0.03360455342093896,0.9870833018528109,0.15599384530067015,0.800983905232642,0.3335604080685209,0.43720181221869586,0.5014698411845587,1.2563321375114553,0.031837324187199346,0.030853553460740393,1.500994778388378,0.4721407779200145,1.5185881082459667,0.6219192383327347,1.2534071349276736,0.15522171127533224,1.103346094528692,0.18895676893610353,0.031681331915495915,0.22727657140734758,0.1091826249356862,0.5747560264108533,0.06676214522875783,0.07049449840092818,0.060990861093170874,0.5923212240610053,0.0,0.0
9.0,13.480399211638808,287.3193687724914,100743.70822908783,9.949949196392815,180,1.2703153819525488,0.6092657921511688,0.08778618360169893,0.03305846693064359,0.2975909042411137,0.0,0.0,1.037966134695842,0.15509267374505936,0.8404371260084751,0.3746885043597285,0.08914431321542644,0.030720530526608503,0.09282651136032927,2.433502982748484,0.03323837288772971,1.0832569369072347,0.15539555040368525,0.8062587873383519,0.38904847487811633,0.46751329688379006,0.4594912414435352,1.3105914620824801,0.029353736443849202,0.03329200296750104,1.550726338229323,0.4539216042270895,1.2970945081218472,0.6314236373430293,1.472765646200306,0.15520910751987418,1.1053383094769336,0.16908549222603705,0.03190202475300689,0.24787747571208824,0.10845467163245909,0.598636521294516,0.06207927000220317,0.06667515105322307,0.0708711166400551,0.6180320274799667,0.0,0.0
9.0,171.27243261266486,294.64336220800305,101755.79185313977,8.80715379333678,180,1.3935232264071256,0.6120840851080377,0.0949388840329231,0.034376211491434064,0.31575742148457764,0.0,0.0,1.063561529605733,0.15483631684624075,0.8363806867408043,0.3696256595156763,0.09334021730512575,0.030022132047852423,0.09695032465546417,1.778644830742912,0.03335306639216485,1.0004971649810603,0.15545570755924995,0.8018039715914206,0.3828525217377384,0.4574839070840331,0.4377983511126859,1.4846538263523106,0.03155883117074228,0.03174227267896408,1.4593185089319596,0.4157779319057891,1.4098784387332068,0.5772060124989862,1.2953785668226607,0.15513766314920435,1.1028723835453202,0.17752233938834444,0.032454927415855636,0.22847398575888367,0.11398934138435439,0.620749953705153,0.07102562575054441,0.0679024300802838,0.06571322405523586,0.6150143894022468,0.0,0.0
9.0,154.0785270614961,298.7860641749735,101283.69424124897,6.970851789662157,180,1.4201767874131974,0.6095049099292278,0.08566069718018109,0.03102054178625682,0.3198108960786467,0.0,0.0,1.141530189358537,0.155628463060291,0.8393189550712219,0.38236533453920235,0.09002858153593894,0.03186978784101597,0.08422232338333904,2.565036977740185,0.030244222337885263,0.9381387465940334,0.1550065727006263,0.7982931017764004,0.3533997786701074,0.4975346595486972,0.4587295564169001,1.48175287178077,0.031717521634297106,0.03142073487735737,1.3034772607353582,0.4309556459833234,1.3592157331690538,0.5719953910517144,1.3649611941633888,0.15520743913858365,1.1084027310713902,0.18900855435175262,0.03325939727893838,0.25002593154663966,0.11663198777838042,0.6191605566503294,0.07310037883748054,0.07137642415440565,0.0674366596414853,0.6918369301156173,0.0,0.0
9.0,242.19319109032992,288.8754180460408,101031.85789561679,8.99682005626014,180,1.2716967463074222,0.6112088657572283,0.0850292396740084,0.03175966627361482,0.3104294126401899,0.0,0.0,1.0295927043852269,0.15535387736522271,0.8382962698742016,0.3599346737077807,0.0864447811842933,0.027674075360421237,0.08913389065556802,2.26458816891672,0.030645805052340287,0.9578035119547124,0.1555586309882626,0.8010258970052834,0.350087167257879,0.48995606917634216,0.48372885003019067,1.4161546233345415,0.032589073900755196,0.029617180987181455,1.544711333097192,0.47877360439663447,1.3075231898199506,0.6704951231873645,1.323130945594476,0.15598231922749525,1.1029587528660185,0.17441803086006466,0.03229594108405571,0.24171745763044458,0.10171746300382768,0.5998006193201478,0.06563277051592033,0.06983668103097858,0.07062972211469197,0.6272589074008376,0.0,0.0
9.0,348.4877680054537,288.78005717112336,101746.51542910213,8.039718689287264,180,1.3962592461468506,0.6086933984859838,0.08764241792081766,0.03439615975550629,0.32197316894347017,0.0,0.0,1.0091892221820444,0.15535362014234383,0.8393729687590261,0.35300832020072004,0.09543471469945904,0.032570695919316724,0.0881936549053107,1.7306284294741041,0.029673360215526284,0.9961185857644037,0.1555113801830881,0.8000711673565019,0.3830363089617537,0.42602529777216974,0.49117063575788333,1.1347692654484969,0.03224861313574728,0.029540918573650946,1.6547495649037198,0.4316081056336135,1.4369761989115868,0.6247331626463006,1.3616020541109488,0.1553878891475117,1.1038226009282623,0.18336549948611303,0.030543871345949093,0.22956036152557893,0.11458608661330126,0.6450164620671346,0.07184594885248716,0.06424026060667136,0.0676682392037405,0.6348305863864702,0.0,0.0
9.0,142.4969616858663,297.67068003764,102068.46726106005,6.368110434637818,180,1.423033651646392,0.6092819376072178,0.08764542180572396,0.03230234524646493,0.31734567683683307,0.0,0.0,1.0481049298909313,0.15537400057567574,0.840740284655312,0.4101604950570697,0.08972966795510348,0.03203664904236832,0.09108503956118587,2.0445169180676723,0.031404146935268384,0.9729702002558426,0.1554294706615311,0.7986009885938481,0.3644239748094512,0.4744116270044322,0.49002126227276427,1.093658105847632,0.031179744345215525,0.0330619247690634,1.5580654325688736,0.47649193973701426,1.4150660339559218,0.6021215535884474,1.3568714145231846,0.15586730557470693,1.1015412773069315,0.17962841003585325,0.03426679976988308,0.23905150973162012,0.11193657107063197,0.6403061505175011,0.07144357997110427,0.0711289174512578,0.0637172315773452,0.6200170296328379,0.0,0.0
