Wind Speed [mph],Wind Direction [deg],Air Temperature [K],Air Pressure [Pa],Launch Rod Angle [deg],Launch Rod Direction [deg],NASA Nose Cone|Mass [kg],NASA Nose Cone|Length [m],Bulkhead|Mass [kg],D-Link (Nose Cone)|Mass [kg],Nose Cone Shock Cord|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg],NASA Forward Body Tube|Mass [kg],NASA Forward Body Tube|Outer Diameter [m],NASA Forward Body Tube|Length [m],Forward Coupler|Mass [kg],Payload Aft Bulkhead|Mass [kg],D-Link (Forward Coupler)|Mass [kg],Forward Bulkhead|Mass [kg],Payload|Mass [kg],D-Link (Forward Body)|Mass [kg],NASA Middle Body Tube|Mass [kg],NASA Middle Body Tube|Outer Diameter [m],NASA Middle Body Tube|Length [m],Middle Coupler|Mass [kg],Foward Middle Bulkhead|Mass [kg],Aft Middle Bulkhead|Mass [kg],AV Bay|Mass [kg],D-Link (Forward Coupler)|Mass [kg],D-Link (Aft Coupler)|Mass [kg],Main Parachute|Mass [kg],Main Shock Cord|Mass [kg],Parachute Bag|Mass [kg],Pilot Parachute|Mass [kg],NASA Aft Body Tube|Mass [kg],NASA Aft Body Tube|Outer Diameter [m],NASA Aft Body Tube|Length [m],NASA Tapered Swept Fins|Mass [kg],D-Link (Motor Tube)|Mass [kg],Drogue Shock Cord|Mass [kg],Motor Tube|Mass [kg],NASA Motor Casing|Mass [kg],Centering Ring 1|Mass [kg],Centering Ring 2|Mass [kg],Centering Ring 3|Mass [kg],Drogue Parachute|Mass [kg],Ballast|Mass [kg],Ballast|Mass [kg]
10.0,25.310782470255052,293.0359408203381,101309.20516217816,7.829416963250189,180,1.4269824871345305,0.6085194630726628,0.08826244599145948,0.030910353188972294,0.3103542979703245,0.0,0.0,0.9943015967974036,0.15534827294114303,0.8416211043937144,0.3791504666675754,0.09314763186841682,0.030255083122069426,0.09396925597749595,2.18825198626807,0.03386150524963438,0.9683161497878001,0.15555174132982097,0.7997922722326137,0.36364918269802254,0.49229284424250647,0.450243100117453,1.3210645946952404,0.031170533127838657,0.03137834922352704,1.5827513062046745,0.4849230409226099,1.3022435045492524,0.6476539081220395,1.466710363130082,0.15528006066428093,1.1098906037560907,0.17070167965993047,0.033607716764176045,0.25553737538080584,0.11961562918148293,0.6125997939570297,0.07280924158221322,0.0757874546082669,0.06468196649857982,0.6219200606931938,0.0,0.0
10.0,135.85203905159563,290.47113891450283,101012.15677812608,7.048682335310766,180,1.2915292728481502,0.6082624098008208,0.0906266431474741,0.03440206871379737,0.3343025859935171,0.0,0.0,1.0202296695527249,0.1553878769831913,0.8384862674158385,0.37439596585280743,0.09155487213459765,0.03128529014799992,0.09380136928130677,2.3661307802362583,0.03297925378541161,1.0207611905854679,0.1548608935536955,0.7968641699709184,0.3794866810511695,0.4454017694244081,0.4777078960361738,1.1578625800967441,0.02903960919947239,0.02712464081278807,1.6347061900629283,0.4819178209771424,1.2643106726399964,0.6675916428186235,1.292737866623194,0.1560229285522331,1.1035280479106115,0.17885789402860625,0.03115104811889931,0.24671914758086705,0.10726222630543972,0.6618181921724103,0.06308529647226692,0.06660565164391452,0.07053513773661664,0.5651132836568433,0.0,0.0
10.0,339.9344949917217,283.13904041613733,100626.09055548676,8.184304140970854,180,1.3103632423484946,0.6120858112878076,0.08962806751528597,0.0326664688751454,0.3164784079192582,0.0,0.0,0.929004984268139,0.15532031950481295,0.8379227819362889,0.3539613880976612,0.0832233168203996,0.03398786456194354,0.09696354310896342,2.23578290407674,0.031153791118885204,0.9153312478429211,0.15506592187447574,0.8012624993719291,0.33200867907800946,0.48706402504103347,0.5174234573418259,1.6233138888129117,0.03210872714814034,0.030055923116382968,1.4295205301575975,0.46283162299830344,1.4028738516546977,0.6093342372515694,1.30014632626664,0.1553972451653019,1.100416421674152,0.17086882397497705,0.030638903409581322,0.24118481588078594,0.11017455385325424,0.6458621895808476,0.0683868765690967,0.07193424772518545,0.06311150577641705,0.6666472780992746,0.0,0.0
10.0,269.08805613271755,301.94557969230755,101709.6198532738,5.393568798869067,180,1.349067345604312,0.6071891450382314,0.08870543359872324,0.032360429959981715,0.30383804403581116,0.0,0.0,1.1018405538976868,0.15563461259226644,0.8398735425091483,0.3941579375952401,0.08230152333731078,0.028887712796896364,0.09743753796452782,2.238261781621468,0.03255407553554859,1.0094093110118292,0.15529170460329603,0.80634879306685,0.36298802584757534,0.47926326539981773,0.4746462981133187,1.2457135502569046,0.03178965902447834,0.029208300528614603,1.5514260226870962,0.4300538935046859,1.195269918449019,0.6644593840092434,1.2395877846389605,0.15524772441853943,1.1026993806190166,0.16944574882688979,0.03126500978456578,0.2243177256050622,0.10489571712629898,0.6456843444943627,0.06594777206380087,0.07198358019967972,0.06453995261216475,0.7053251811815363,0.0,0.0
10.0,131.08093437437884,283.94803138832816,101597.73316597832,6.607280659149921,180,1.3561553702106715,0.6107545896746704,0.08732118647088474,0.03051870527256789,0.29604943417662993,0.0,0.0,0.9773404164727577,0.15553879892984956,0.8364579578546374,0.41861897741166176,0.09353241700900888,0.0324510848989355,0.08542085858979659,2.4492711882747447,0.031716026358162924,0.9586939416564139,0.15560259596124937,0.7979727579303367,0.36052168427547004,0.49424609371981687,0.4369311137305764,1.5169879869037708,0.030130378163673116,0.030328162177316202,1.5463904572130007,0.4523021016807825,1.264734440590306,0.6276238739161681,1.2598019384925054,0.15590528884688545,1.101182805775213,0.17162431664683808,0.030959822309477976,0.24881663122361486,0.11474597611657442,0.6270679726967133,0.06930419349548611,0.06819654575224326,0.06443323046696346,0.5812750851217627,0.0,0.0
10.0,126.73818425619146,284.73198968639855,101371.21587245162,5.791334327529501,180,1.4191263377039747,0.6080186912881402,0.09064379569472028,0.03102869367643796,0.31030144349122524,0.0,0.0,0.9969388735165264,0.15500395268668643,0.8398064699162734,0.3652783297464494,0.09427360292126705,0.0343825153922876,0.08773580417309963,2.1539219679293398,0.03251949341509627,0.9579977257670723,0.155801455740405,0.7966451187175981,0.3850096104232988,0.43638393999445607,0.47212434875923626,1.4620551056996423,0.03133816715564801,0.032053995419142244,1.5170129011914784,0.4676663024294328,1.5193830213811592,0.5897000132426496,1.2286020193369471,0.15561821015872998,1.1027329183884815,0.17002939540229445,0.030277620767713127,0.22940090568395888,0.11242614415012805,0.631019704046544,0.06691702250466577,0.060963448133638035,0.06606264894306273,0.5717861532579344,0.0,0.0
10.0,269.6043960104032,291.4926060025294,100818.12920944816,8.652603242277785,180,1.3428800852629652,0.6062195630863034,0.0949468911174896,0.03381488179192546,0.305640342133509,0.0,0.0,0.955913891200593,0.15581056061652893,0.8396135313263354,0.35124311060797464,0.09147711450362937,0.03315524445298814,0.08959650238775917,2.2352623604253323,0.03273196150515171,0.9826976764597611,0.1553112334728541,0.7978095856934848,0.3918084003284075,0.4703640658650013,0.439502022496696,1.2140242499978704,0.0330220726950124,0.03293857085673945,1.4871972074840152,0.4414259283456261,1.3164555469775057,0.5935710974157654,1.3242968814822527,0.15545785918976354,1.1029469901348632,0.18304089651641806,0.031030888132304812,0.25806061960111637,0.1076614035053883,0.6471680778839625,0.07600176326742265,0.06530446815535114,0.07051528670117051,0.6114953645657116,0.0,0.0
10.0,252.48849169838286,301.09025182609275,101804.33621076134,8.010179191533036,180,1.3558501531012916,0.6065779463776251,0.10049963283003199,0.030238512024465907,0.2898633192790893,0.0,0.0,0.9731137144280312,0.15520889221717604,0.8367868280457212,0.3695623760210572,0.08934739426279813,0.030451274612569763,0.09110450084659334,2.284928989422088,0.03203858445380103,0.9445519506569633,0.15545993399690852,0.8001260146173468,0.37311998861090584,0.477238789169005,0.44782680327322144,1.4016013898959563,0.029488328390726157,0.030793382052498663,1.6256062301682916,0.45552877795988594,1.3652298858401801,0.5873732650493735,1.3196226134587912,0.15515525410187003,1.1034956413712789,0.16307585993767212,0.03519283319576057,0.22720884559666205,0.10287066300909446,0.6590266637771989,0.061883121084177664,0.06641484386520824,0.0666556278451771,0.6205243390167929,0.0,0.0
10.0,192.63305536680951,289.1862770263773,100620.35322703878,8.925509247446735,180,1.3804296507410339,0.6095699870500048,0.08729562719102565,0.031566774857313996,0.296467717809247,0.0,0.0,1.069830791303142,0.15549731606446637,0.8412951319451648,0.349335870415496,0.09132366808152881,0.031324876380049396,0.08905185432198176,2.220370155212113,0.03140222145352238,1.034886158670044,0.1554631557564921,0.8044599900252408,0.33160786246494517,0.4704414974927317,0.47377391754709525,1.2016365754836273,0.03338864291798677,0.02996108883093658,1.5221864690184113,0.44266248339431874,1.372820958933788,0.6538048125347886,1.3665220985805333,0.15545262577040286,1.105488214798152,0.1912153403026817,0.03285550885367279,0.2410047172476403,0.11483338983558353,0.637109082642922,0.07131340561070337,0.07083395808941452,0.07579699840857983,0.6084315627873672,0.0,0.0
10.0,190.6020365086803,292.5332325437806,101142.9106572723,8.198665534064382,180,1.392998269497187,0.6092746655697978,0.0834021978870007,0.03155559246711509,0.3123190831826182,0.0,0.0,1.0575420013728927,0.1557089701609175,0.8422295755470728,0.3848918451021262,0.08134162903273606,0.030422226600862495,0.08724932687572849,2.0343349447108765,0.029899008923114475,1.0039152753107161,0.1555314825637741,0.8015298760472155,0.34521054772774884,0.4212144645968986,0.5005956002034517,1.360867529172348,0.030141286261589482,0.032392685860271116,1.5171564572514877,0.4805729064292567,1.341166377237522,0.6503905871550468,1.4411370831203933,0.15559195487269953,1.1064814035943442,0.1900979222790019,0.03491724467311528,0.24351830737548255,0.1122216665204512,0.6590152877689055,0.062135329131526106,0.06514387492893213,0.07489380085271445,0.6517822026011048,0.0,0.0
